"DATE","YEARMODA","Weather_Station","Year","Month","Day","JDay","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
2016-10-20 12:00:00,20161020,"Quillota",2016,10,20,294,4.54033335002089,28,"daily_records5",NA,FALSE,FALSE
2016-10-21 12:00:00,20161021,"Quillota",2016,10,21,295,6.64033335002089,25.6,"daily_records5",NA,FALSE,FALSE
2016-10-22 12:00:00,20161022,"Quillota",2016,10,22,296,8.84033335002089,23.2,"daily_records5",NA,FALSE,FALSE
2016-10-23 12:00:00,20161023,"Quillota",2016,10,23,297,9.04033335002089,22.2,"daily_records5",NA,FALSE,FALSE
2016-10-24 12:00:00,20161024,"Quillota",2016,10,24,298,5.14033335002089,24,"daily_records5",NA,FALSE,FALSE
2016-10-25 12:00:00,20161025,"Quillota",2016,10,25,299,6.54033335002089,28.4,"daily_records5",NA,FALSE,FALSE
2016-10-26 12:00:00,20161026,"Quillota",2016,10,26,300,8.24033335002089,33.8,"daily_records5",NA,FALSE,FALSE
2016-10-27 12:00:00,20161027,"Quillota",2016,10,27,301,9.24033335002089,22.6,"daily_records5",NA,FALSE,FALSE
2016-10-28 12:00:00,20161028,"Quillota",2016,10,28,302,11.1403333500209,22.6,"daily_records5",NA,FALSE,FALSE
2016-10-29 12:00:00,20161029,"Quillota",2016,10,29,303,11.5403333500209,22.2,"daily_records5",NA,FALSE,FALSE
2016-10-30 12:00:00,20161030,"Quillota",2016,10,30,304,9.64033335002089,22.4,"daily_records5",NA,FALSE,FALSE
2016-10-31 12:00:00,20161031,"Quillota",2016,10,31,305,7.84033335002089,22.4,"daily_records5",NA,FALSE,FALSE
2016-11-01 12:00:00,20161101,"Quillota",2016,11,1,306,7,25.4,NA,NA,FALSE,FALSE
2016-11-02 12:00:00,20161102,"Quillota",2016,11,2,307,7,29.4,NA,NA,FALSE,FALSE
2016-11-03 12:00:00,20161103,"Quillota",2016,11,3,308,6,37,NA,NA,FALSE,FALSE
2016-11-04 12:00:00,20161104,"Quillota",2016,11,4,309,12,29.6,NA,NA,FALSE,FALSE
2016-11-05 12:00:00,20161105,"Quillota",2016,11,5,310,12,24.4,NA,NA,FALSE,FALSE
2016-11-06 12:00:00,20161106,"Quillota",2016,11,6,311,12,26,NA,NA,FALSE,FALSE
2016-11-07 12:00:00,20161107,"Quillota",2016,11,7,312,10,28.8,NA,NA,FALSE,FALSE
2016-11-08 12:00:00,20161108,"Quillota",2016,11,8,313,10,22.6,NA,NA,FALSE,FALSE
2016-11-09 12:00:00,20161109,"Quillota",2016,11,9,314,8,28.4,NA,NA,FALSE,FALSE
2016-11-10 12:00:00,20161110,"Quillota",2016,11,10,315,8,30,NA,NA,FALSE,FALSE
2016-11-11 12:00:00,20161111,"Quillota",2016,11,11,316,7,25.2,NA,NA,FALSE,FALSE
2016-11-12 12:00:00,20161112,"Quillota",2016,11,12,317,6,22.6,NA,NA,FALSE,FALSE
2016-11-13 12:00:00,20161113,"Quillota",2016,11,13,318,10,22.8,NA,NA,FALSE,FALSE
2016-11-14 12:00:00,20161114,"Quillota",2016,11,14,319,5,27.2,NA,NA,FALSE,FALSE
2016-11-15 12:00:00,20161115,"Quillota",2016,11,15,320,7,28.8,NA,NA,FALSE,FALSE
2016-11-16 12:00:00,20161116,"Quillota",2016,11,16,321,8,30,NA,NA,FALSE,FALSE
2016-11-17 12:00:00,20161117,"Quillota",2016,11,17,322,8,38,NA,NA,FALSE,FALSE
2016-11-18 12:00:00,20161118,"Quillota",2016,11,18,323,8,23.8,NA,NA,FALSE,FALSE
2016-11-19 12:00:00,20161119,"Quillota",2016,11,19,324,8,23.8,NA,NA,FALSE,FALSE
2016-11-20 12:00:00,20161120,"Quillota",2016,11,20,325,12,22.8,NA,NA,FALSE,FALSE
2016-11-21 12:00:00,20161121,"Quillota",2016,11,21,326,6,22.2,NA,NA,FALSE,FALSE
2016-11-22 12:00:00,20161122,"Quillota",2016,11,22,327,8,24.4,NA,NA,FALSE,FALSE
2016-11-23 12:00:00,20161123,"Quillota",2016,11,23,328,12,22,NA,NA,FALSE,FALSE
2016-11-24 12:00:00,20161124,"Quillota",2016,11,24,329,8,27.2,NA,NA,FALSE,FALSE
2016-11-25 12:00:00,20161125,"Quillota",2016,11,25,330,12,22,NA,NA,FALSE,FALSE
2016-11-26 12:00:00,20161126,"Quillota",2016,11,26,331,12,26,NA,NA,FALSE,FALSE
2016-11-27 12:00:00,20161127,"Quillota",2016,11,27,332,8,27,NA,NA,FALSE,FALSE
2016-11-28 12:00:00,20161128,"Quillota",2016,11,28,333,6,33,NA,NA,FALSE,FALSE
2016-11-29 12:00:00,20161129,"Quillota",2016,11,29,334,8.6,25.4,NA,NA,FALSE,FALSE
2016-11-30 12:00:00,20161130,"Quillota",2016,11,30,335,16,24.8,NA,NA,FALSE,FALSE
2016-12-01 12:00:00,20161201,"Quillota",2016,12,1,336,12,26.4,NA,NA,FALSE,FALSE
2016-12-02 12:00:00,20161202,"Quillota",2016,12,2,337,10,24,NA,NA,FALSE,FALSE
2016-12-03 12:00:00,20161203,"Quillota",2016,12,3,338,14,22.6,NA,NA,FALSE,FALSE
2016-12-04 12:00:00,20161204,"Quillota",2016,12,4,339,8,23.6,NA,NA,FALSE,FALSE
2016-12-05 12:00:00,20161205,"Quillota",2016,12,5,340,8,29.4,NA,NA,FALSE,FALSE
2016-12-06 12:00:00,20161206,"Quillota",2016,12,6,341,6,29.4,NA,NA,FALSE,FALSE
2016-12-07 12:00:00,20161207,"Quillota",2016,12,7,342,8,23.6,NA,NA,FALSE,FALSE
2016-12-08 12:00:00,20161208,"Quillota",2016,12,8,343,8,24.6,NA,NA,FALSE,FALSE
2016-12-09 12:00:00,20161209,"Quillota",2016,12,9,344,16,21.4,NA,NA,FALSE,FALSE
2016-12-10 12:00:00,20161210,"Quillota",2016,12,10,345,10,30.2,NA,NA,FALSE,FALSE
2016-12-11 12:00:00,20161211,"Quillota",2016,12,11,346,10,34.6,NA,NA,FALSE,FALSE
2016-12-12 12:00:00,20161212,"Quillota",2016,12,12,347,12,32,NA,NA,FALSE,FALSE
2016-12-13 12:00:00,20161213,"Quillota",2016,12,13,348,8,34.6,NA,NA,FALSE,FALSE
2016-12-14 12:00:00,20161214,"Quillota",2016,12,14,349,8,29,NA,NA,FALSE,FALSE
2016-12-15 12:00:00,20161215,"Quillota",2016,12,15,350,10,26.4,NA,NA,FALSE,FALSE
2016-12-16 12:00:00,20161216,"Quillota",2016,12,16,351,12,26.2,NA,NA,FALSE,FALSE
2016-12-17 12:00:00,20161217,"Quillota",2016,12,17,352,14,24.2,NA,NA,FALSE,FALSE
2016-12-18 12:00:00,20161218,"Quillota",2016,12,18,353,10,30.6,NA,NA,FALSE,FALSE
2016-12-19 12:00:00,20161219,"Quillota",2016,12,19,354,8,28,NA,NA,FALSE,FALSE
2016-12-20 12:00:00,20161220,"Quillota",2016,12,20,355,8,27.2,NA,NA,FALSE,FALSE
2016-12-21 12:00:00,20161221,"Quillota",2016,12,21,356,8,30.4,NA,NA,FALSE,FALSE
2016-12-22 12:00:00,20161222,"Quillota",2016,12,22,357,6,28.8,NA,NA,FALSE,FALSE
2016-12-23 12:00:00,20161223,"Quillota",2016,12,23,358,7,26,NA,NA,FALSE,FALSE
2016-12-24 12:00:00,20161224,"Quillota",2016,12,24,359,7,26.6,NA,NA,FALSE,FALSE
2016-12-25 12:00:00,20161225,"Quillota",2016,12,25,360,8,23.6,NA,NA,FALSE,FALSE
2016-12-26 12:00:00,20161226,"Quillota",2016,12,26,361,10,24,NA,NA,FALSE,FALSE
2016-12-27 12:00:00,20161227,"Quillota",2016,12,27,362,8,31.2,NA,NA,FALSE,FALSE
2016-12-28 12:00:00,20161228,"Quillota",2016,12,28,363,10,26.4,NA,NA,FALSE,FALSE
2016-12-29 12:00:00,20161229,"Quillota",2016,12,29,364,12,25,NA,NA,FALSE,FALSE
2016-12-30 12:00:00,20161230,"Quillota",2016,12,30,365,12,25.4,NA,NA,FALSE,FALSE
2016-12-31 12:00:00,20161231,"Quillota",2016,12,31,366,12,26,NA,NA,FALSE,FALSE
2017-01-01 12:00:00,20170101,"Quillota",2017,1,1,1,10.0403333500209,30.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-02 12:00:00,20170102,"Quillota",2017,1,2,2,10.0403333500209,24.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-03 12:00:00,20170103,"Quillota",2017,1,3,3,9.34033335002089,31.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-04 12:00:00,20170104,"Quillota",2017,1,4,4,10.6403333500209,30.6446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-05 12:00:00,20170105,"Quillota",2017,1,5,5,8.34033335002089,25.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-06 12:00:00,20170106,"Quillota",2017,1,6,6,8.64033335002089,24.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-07 12:00:00,20170107,"Quillota",2017,1,7,7,9.84033335002089,23.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-08 12:00:00,20170108,"Quillota",2017,1,8,8,9.74033335002089,29.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-09 12:00:00,20170109,"Quillota",2017,1,9,9,11.3403333500209,30.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-10 12:00:00,20170110,"Quillota",2017,1,10,10,11.1403333500209,25.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-11 12:00:00,20170111,"Quillota",2017,1,11,11,9.94033335002089,28.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-12 12:00:00,20170112,"Quillota",2017,1,12,12,9.64033335002089,28.6446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-13 12:00:00,20170113,"Quillota",2017,1,13,13,11.6403333500209,30.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-14 12:00:00,20170114,"Quillota",2017,1,14,14,10.9403333500209,28.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-15 12:00:00,20170115,"Quillota",2017,1,15,15,8.04033335002089,24.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-16 12:00:00,20170116,"Quillota",2017,1,16,16,9.04033335002089,23.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-17 12:00:00,20170117,"Quillota",2017,1,17,17,9.84033335002089,33.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-18 12:00:00,20170118,"Quillota",2017,1,18,18,10.7403333500209,27.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-19 12:00:00,20170119,"Quillota",2017,1,19,19,9.54033335002089,24.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-20 12:00:00,20170120,"Quillota",2017,1,20,20,10.4403333500209,24.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-21 12:00:00,20170121,"Quillota",2017,1,21,21,12.3403333500209,25.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-22 12:00:00,20170122,"Quillota",2017,1,22,22,13.2403333500209,25.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-23 12:00:00,20170123,"Quillota",2017,1,23,23,12.9403333500209,23.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-24 12:00:00,20170124,"Quillota",2017,1,24,24,10.3403333500209,32.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-25 12:00:00,20170125,"Quillota",2017,1,25,25,12.9403333500209,29.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-26 12:00:00,20170126,"Quillota",2017,1,26,26,12.6403333500209,28.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-27 12:00:00,20170127,"Quillota",2017,1,27,27,13.9403333500209,27.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-28 12:00:00,20170128,"Quillota",2017,1,28,28,13.6403333500209,25.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-29 12:00:00,20170129,"Quillota",2017,1,29,29,13.6403333500209,25.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-30 12:00:00,20170130,"Quillota",2017,1,30,30,13.9403333500209,26.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-01-31 12:00:00,20170131,"Quillota",2017,1,31,31,10.9403333500209,26.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-01 12:00:00,20170201,"Quillota",2017,2,1,32,10.0403333500209,25.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-02 12:00:00,20170202,"Quillota",2017,2,2,33,12.2403333500209,26.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-03 12:00:00,20170203,"Quillota",2017,2,3,34,9.34033335002089,23.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-04 12:00:00,20170204,"Quillota",2017,2,4,35,12.1403333500209,28.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-05 12:00:00,20170205,"Quillota",2017,2,5,36,12.3403333500209,32.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-06 12:00:00,20170206,"Quillota",2017,2,6,37,10.0403333500209,24.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-07 12:00:00,20170207,"Quillota",2017,2,7,38,9.64033335002089,25.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-08 12:00:00,20170208,"Quillota",2017,2,8,39,10.9403333500209,28.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-09 12:00:00,20170209,"Quillota",2017,2,9,40,8.44033335002089,31.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-10 12:00:00,20170210,"Quillota",2017,2,10,41,11.2403333500209,23.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-11 12:00:00,20170211,"Quillota",2017,2,11,42,8.84033335002089,24.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-12 12:00:00,20170212,"Quillota",2017,2,12,43,8.84033335002089,23.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-13 12:00:00,20170213,"Quillota",2017,2,13,44,11.1403333500209,24.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-14 12:00:00,20170214,"Quillota",2017,2,14,45,11.6403333500209,25.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-15 12:00:00,20170215,"Quillota",2017,2,15,46,9.34033335002089,26.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-16 12:00:00,20170216,"Quillota",2017,2,16,47,10.5403333500209,26.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-17 12:00:00,20170217,"Quillota",2017,2,17,48,11.8403333500209,27.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-18 12:00:00,20170218,"Quillota",2017,2,18,49,10.0403333500209,30.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-19 12:00:00,20170219,"Quillota",2017,2,19,50,9.84033335002089,32.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-20 12:00:00,20170220,"Quillota",2017,2,20,51,11.1403333500209,26.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-21 12:00:00,20170221,"Quillota",2017,2,21,52,11.6403333500209,26.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-22 12:00:00,20170222,"Quillota",2017,2,22,53,12.6403333500209,25.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-23 12:00:00,20170223,"Quillota",2017,2,23,54,13.1403333500209,24.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-24 12:00:00,20170224,"Quillota",2017,2,24,55,14.0403333500209,26.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-25 12:00:00,20170225,"Quillota",2017,2,25,56,13.9403333500209,26.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-26 12:00:00,20170226,"Quillota",2017,2,26,57,13.4403333500209,27.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-27 12:00:00,20170227,"Quillota",2017,2,27,58,13.5403333500209,29.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-02-28 12:00:00,20170228,"Quillota",2017,2,28,59,13.0403333500209,27.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-01 12:00:00,20170301,"Quillota",2017,3,1,60,12.8403333500209,27.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-02 12:00:00,20170302,"Quillota",2017,3,2,61,14.0403333500209,32.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-03 12:00:00,20170303,"Quillota",2017,3,3,62,12.2403333500209,30.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-04 12:00:00,20170304,"Quillota",2017,3,4,63,9.54033335002089,30.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-05 12:00:00,20170305,"Quillota",2017,3,5,64,9.24033335002089,29.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-06 12:00:00,20170306,"Quillota",2017,3,6,65,8.64033335002089,29.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-07 12:00:00,20170307,"Quillota",2017,3,7,66,9.94033335002089,25.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-08 12:00:00,20170308,"Quillota",2017,3,8,67,8.04033335002089,23.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-09 12:00:00,20170309,"Quillota",2017,3,9,68,11.1403333500209,30.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-10 12:00:00,20170310,"Quillota",2017,3,10,69,9.44033335002089,29.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-11 12:00:00,20170311,"Quillota",2017,3,11,70,7.74033335002089,31.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-12 12:00:00,20170312,"Quillota",2017,3,12,71,11.1403333500209,29.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-13 12:00:00,20170313,"Quillota",2017,3,13,72,8.64033335002089,23.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-14 12:00:00,20170314,"Quillota",2017,3,14,73,11.6403333500209,25.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-15 12:00:00,20170315,"Quillota",2017,3,15,74,8.84033335002089,27.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-16 12:00:00,20170316,"Quillota",2017,3,16,75,10.0403333500209,20.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-17 12:00:00,20170317,"Quillota",2017,3,17,76,9.84033335002089,20.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-18 12:00:00,20170318,"Quillota",2017,3,18,77,7.84033335002089,24.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-19 12:00:00,20170319,"Quillota",2017,3,19,78,9.64033335002089,24.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-20 12:00:00,20170320,"Quillota",2017,3,20,79,9.84033335002089,24.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-21 12:00:00,20170321,"Quillota",2017,3,21,80,8.34033335002089,23.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-22 12:00:00,20170322,"Quillota",2017,3,22,81,10.5403333500209,21.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-23 12:00:00,20170323,"Quillota",2017,3,23,82,9.44033335002089,22.6446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-24 12:00:00,20170324,"Quillota",2017,3,24,83,12.7403333500209,24.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-25 12:00:00,20170325,"Quillota",2017,3,25,84,11.0403333500209,26.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-26 12:00:00,20170326,"Quillota",2017,3,26,85,8.24033335002089,28.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-27 12:00:00,20170327,"Quillota",2017,3,27,86,8.14033335002089,28.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-28 12:00:00,20170328,"Quillota",2017,3,28,87,8.44033335002089,24.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-29 12:00:00,20170329,"Quillota",2017,3,29,88,8.34033335002089,24.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-30 12:00:00,20170330,"Quillota",2017,3,30,89,8.24033335002089,29.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-03-31 12:00:00,20170331,"Quillota",2017,3,31,90,7.24033335002089,24.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-01 12:00:00,20170401,"Quillota",2017,4,1,91,7.54033335002089,24.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-02 12:00:00,20170402,"Quillota",2017,4,2,92,7.24033335002089,30.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-03 12:00:00,20170403,"Quillota",2017,4,3,93,7.74033335002089,25.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-04 12:00:00,20170404,"Quillota",2017,4,4,94,8.24033335002089,23.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-05 12:00:00,20170405,"Quillota",2017,4,5,95,7.14033335002089,30.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-06 12:00:00,20170406,"Quillota",2017,4,6,96,7.74033335002089,25.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-07 12:00:00,20170407,"Quillota",2017,4,7,97,10.1403333500209,23.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-08 12:00:00,20170408,"Quillota",2017,4,8,98,5.24033335002089,23.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-09 12:00:00,20170409,"Quillota",2017,4,9,99,4.94033335002089,24.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-10 12:00:00,20170410,"Quillota",2017,4,10,100,4.94033335002089,22.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-11 12:00:00,20170411,"Quillota",2017,4,11,101,5.94033335002089,20.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-12 12:00:00,20170412,"Quillota",2017,4,12,102,9.74033335002089,24.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-13 12:00:00,20170413,"Quillota",2017,4,13,103,6.64033335002089,23.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-14 12:00:00,20170414,"Quillota",2017,4,14,104,6.64033335002089,25.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-15 12:00:00,20170415,"Quillota",2017,4,15,105,8.34033335002089,22.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-16 12:00:00,20170416,"Quillota",2017,4,16,106,9.74033335002089,22.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-17 12:00:00,20170417,"Quillota",2017,4,17,107,8.04033335002089,21.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-18 12:00:00,20170418,"Quillota",2017,4,18,108,9.74033335002089,25.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-19 12:00:00,20170419,"Quillota",2017,4,19,109,9.24033335002089,22.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-20 12:00:00,20170420,"Quillota",2017,4,20,110,12.4403333500209,24.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-21 12:00:00,20170421,"Quillota",2017,4,21,111,11.0403333500209,31.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-22 12:00:00,20170422,"Quillota",2017,4,22,112,8.74033335002089,28.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-23 12:00:00,20170423,"Quillota",2017,4,23,113,6.94033335002089,29.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-24 12:00:00,20170424,"Quillota",2017,4,24,114,6.34033335002089,25.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-25 12:00:00,20170425,"Quillota",2017,4,25,115,8.44033335002089,27.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-26 12:00:00,20170426,"Quillota",2017,4,26,116,5.64033335002089,28.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-27 12:00:00,20170427,"Quillota",2017,4,27,117,5.54033335002089,25.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-28 12:00:00,20170428,"Quillota",2017,4,28,118,5.44033335002089,25.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-29 12:00:00,20170429,"Quillota",2017,4,29,119,5.94033335002089,24.0446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-04-30 12:00:00,20170430,"Quillota",2017,4,30,120,6.34033335002089,20.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-01 12:00:00,20170501,"Quillota",2017,5,1,121,9.14033335002089,20.1446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-02 12:00:00,20170502,"Quillota",2017,5,2,122,7.34033335002089,23.6446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-03 12:00:00,20170503,"Quillota",2017,5,3,123,5.84033335002089,24.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-04 12:00:00,20170504,"Quillota",2017,5,4,124,5.54033335002089,17.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-05 12:00:00,20170505,"Quillota",2017,5,5,125,6.94033335002089,18.2446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-06 12:00:00,20170506,"Quillota",2017,5,6,126,9.94033335002089,21.6446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-07 12:00:00,20170507,"Quillota",2017,5,7,127,10.0403333500209,20.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-08 12:00:00,20170508,"Quillota",2017,5,8,128,9.64033335002089,23.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-09 12:00:00,20170509,"Quillota",2017,5,9,129,7.74033335002089,17.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-10 12:00:00,20170510,"Quillota",2017,5,10,130,9.74033335002089,22.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-11 12:00:00,20170511,"Quillota",2017,5,11,131,9.84033335002089,20.3446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-12 12:00:00,20170512,"Quillota",2017,5,12,132,8.64033335002089,23.7446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-13 12:00:00,20170513,"Quillota",2017,5,13,133,9.64033335002089,23.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-14 12:00:00,20170514,"Quillota",2017,5,14,134,8.74033335002089,22.9446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-15 12:00:00,20170515,"Quillota",2017,5,15,135,6.04033335002089,21.5446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-16 12:00:00,20170516,"Quillota",2017,5,16,136,8.24033335002089,21.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-17 12:00:00,20170517,"Quillota",2017,5,17,137,6.24033335002089,21.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-18 12:00:00,20170518,"Quillota",2017,5,18,138,4.84033335002089,18.8446846848137,"daily_records5","daily_records5",FALSE,FALSE
2017-05-19 12:00:00,20170519,"Quillota",2017,5,19,139,1.94033335002089,22.4446846848137,"daily_records5","daily_records5",FALSE,FALSE
